x,y,bool
120.76,25.44,1
120.76,25.43,1
120.76,25.42,1
120.76,25.41,1
120.76,25.4,1
120.76,25.39,1
120.76,25.38,1
120.76,25.37,1
120.76,25.36,1
120.76,25.35,1
120.76,25.34,1
120.76,25.33,1
120.76,25.32,1
120.76,25.31,1
120.76,25.3,1
120.76,25.29,1
120.76,25.28,1
120.76,25.27,1
120.76,25.26,1
120.76,25.25,1
120.76,25.24,1
120.76,25.23,1
120.76,25.22,1
120.76,25.21,1
120.76,25.2,1
120.76,25.19,1
120.76,25.18,1
120.76,25.17,1
120.76,25.16,1
120.76,25.15,1
120.76,25.14,1
120.76,25.13,1
120.76,25.12,1
120.76,25.11,1
120.76,25.1,1
120.76,25.09,1
120.76,25.08,1
120.76,25.07,1
120.76,25.06,1
120.76,25.05,1
120.76,25.04,1
120.76,25.03,1
120.76,25.02,1
120.76,25.01,1
120.76,25,1
120.76,24.99,1
120.76,24.98,1
120.76,24.97,1
120.76,24.96,1
120.76,24.95,1
120.76,24.94,1
120.76,24.93,1
120.76,24.92,1
120.76,24.91,1
120.76,24.9,1
120.76,24.89,1
120.76,24.88,1
120.76,24.87,1
120.76,24.86,1
120.76,24.85,1
120.76,24.84,1
120.76,24.83,1
120.76,24.82,1
120.76,24.81,1
120.76,24.8,1
120.76,24.79,1
120.76,24.78,1
120.76,24.77,1
120.76,24.76,1
120.76,24.75,1
120.76,24.74,1
120.76,24.73,1
120.76,24.72,1
120.76,24.71,1
120.76,24.7,1
120.76,24.69,1
120.76,24.68,1
120.76,24.67,1
120.76,24.66,1
120.76,24.65,1
120.76,24.64,1
120.76,24.63,1
120.76,24.62,1
120.76,24.61,1
120.76,24.6,1
120.76,24.59,1
120.76,24.58,1
120.76,24.57,1
120.76,24.56,1
120.76,24.55,1
120.76,24.54,1
120.76,24.53,1
120.76,24.52,1
120.76,24.51,1
120.76,24.5,1
120.76,24.49,1
120.76,24.48,1
120.76,24.47,1
120.76,24.46,1
120.76,24.45,1
120.76,24.44,1
120.76,24.43,1
120.76,24.42,1
120.76,24.41,1
120.76,24.4,1
120.76,24.39,1
120.76,24.38,1
120.76,24.37,1
120.76,24.36,1
120.76,24.35,1
120.76,24.34,1
120.76,24.33,1
120.76,24.32,1
120.76,24.31,1
120.76,24.3,1
120.76,24.29,1
120.76,24.28,1
120.76,24.27,1
120.76,24.26,1
120.76,24.25,1
120.76,24.24,1
120.76,24.23,1
120.76,24.22,1
120.76,24.21,1
120.76,24.2,1
120.76,24.19,1
120.76,24.18,1
120.76,24.17,1
120.76,24.16,1
120.76,24.15,1
120.76,24.14,1
120.76,24.13,1
120.76,24.12,1
120.76,24.11,1
120.76,24.1,1
120.76,24.09,1
120.76,24.08,1
120.76,24.07,1
120.76,24.06,1
120.76,24.05,1
120.76,24.04,1
120.76,24.03,1
120.76,24.02,1
120.76,24.01,1
120.76,24,1
120.76,23.99,1
120.76,23.98,1
120.76,23.97,1
120.76,23.96,1
120.76,23.95,1
120.76,23.94,1
120.76,23.93,1
120.76,23.92,1
120.76,23.91,1
120.76,23.9,1
120.76,23.89,1
120.76,23.88,1
120.76,23.87,1
120.76,23.86,1
120.76,23.85,1
120.76,23.84,1
120.76,23.83,1
120.76,23.82,1
120.76,23.81,1
120.76,23.8,0
120.76,23.79,1
120.76,23.78,1
120.76,23.77,1
120.76,23.76,1
120.76,23.75,0
120.76,23.74,0
120.76,23.73,1
120.76,23.72,0
120.76,23.71,0
120.76,23.7,0
120.76,23.69,0
120.76,23.68,0
120.76,23.67,0
120.76,23.66,0
120.76,23.65,0
120.76,23.64,0
120.76,23.63,0
120.76,23.62,0
120.76,23.61,0
120.76,23.6,0
120.76,23.59,0
120.76,23.58,0
120.76,23.57,0
120.76,23.56,0
120.76,23.55,0
120.76,23.54,0
120.76,23.53,0
120.76,23.52,0
120.76,23.51,0
120.76,23.5,0
120.76,23.49,0
120.76,23.48,0
120.76,23.47,0
120.76,23.46,0
120.76,23.45,0
120.76,23.44,0
120.76,23.43,0
120.76,23.42,0
120.76,23.41,0
120.76,23.4,0
120.76,23.39,0
120.76,23.38,0
120.76,23.37,0
120.76,23.36,0
120.76,23.35,0
120.76,23.34,0
120.76,23.33,0
120.76,23.32,0
120.76,23.31,0
120.76,23.3,0
120.76,23.29,0
120.76,23.28,0
120.76,23.27,0
120.76,23.26,0
120.76,23.25,0
120.76,23.24,0
120.76,23.23,0
120.76,23.22,0
120.76,23.21,0
120.76,23.2,0
120.76,23.19,0
120.76,23.18,0
120.76,23.17,0
120.76,23.16,0
120.76,23.15,1
120.76,23.14,0
120.76,23.13,0
120.76,23.12,0
120.76,23.11,0
120.76,23.1,0
120.76,23.09,0
120.76,23.08,0
120.76,23.07,0
120.76,23.06,0
120.76,23.05,0
120.76,23.04,0
120.76,23.03,0
120.76,23.02,0
120.76,23.01,0
120.76,23,0
120.76,22.99,0
120.76,22.98,0
120.76,22.97,0
120.76,22.96,0
120.76,22.95,0
120.76,22.94,0
120.76,22.93,0
120.76,22.92,0
120.76,22.91,0
120.76,22.9,0
120.76,22.89,0
120.76,22.88,0
120.76,22.87,0
120.76,22.86,0
120.76,22.85,0
120.76,22.84,0
120.76,22.83,0
120.76,22.82,0
120.76,22.81,0
120.76,22.8,0
120.76,22.79,0
120.76,22.78,0
120.76,22.77,0
120.76,22.76,0
120.76,22.75,1
120.76,22.74,0
120.76,22.73,0
120.76,22.72,0
120.76,22.71,0
120.76,22.7,0
120.76,22.69,0
120.76,22.68,0
120.76,22.67,0
120.76,22.66,0
120.76,22.65,0
120.76,22.64,0
120.76,22.63,0
120.76,22.62,0
120.76,22.61,0
120.76,22.6,0
120.76,22.59,0
120.76,22.58,0
120.76,22.57,0
120.76,22.56,0
120.76,22.55,0
120.76,22.54,0
120.76,22.53,0
120.76,22.52,0
120.76,22.51,0
120.76,22.5,0
120.76,22.49,0
120.76,22.48,0
120.76,22.47,0
120.76,22.46,0
120.76,22.45,0
120.76,22.44,0
120.76,22.43,0
120.76,22.42,0
120.76,22.41,0
120.76,22.4,0
120.76,22.39,0
120.76,22.38,0
120.76,22.37,0
120.76,22.36,0
120.76,22.35,0
120.76,22.34,0
120.76,22.33,0
120.76,22.32,1
120.76,22.31,0
120.76,22.3,0
120.76,22.29,0
120.76,22.28,1
120.76,22.27,1
120.76,22.26,1
120.76,22.25,0
120.76,22.24,0
120.76,22.23,0
120.76,22.22,1
120.76,22.21,1
120.76,22.2,1
120.76,22.19,0
120.76,22.18,0
120.76,22.17,0
120.76,22.16,1
120.76,22.15,1
120.76,22.14,1
120.76,22.13,1
120.76,22.12,1
120.76,22.11,1
120.76,22.1,1
120.76,22.09,1
120.76,22.08,1
120.76,22.07,1
120.76,22.06,1
120.76,22.05,1
120.76,22.04,1
120.76,22.03,1
120.76,22.02,1
120.76,22.01,1
120.76,22,1
120.76,21.99,1
120.76,21.98,1
120.76,21.97,1
120.76,21.96,1
120.76,21.95,1
120.76,21.94,1
120.76,21.93,1
120.76,21.92,1
120.76,21.91,1
120.76,21.9,1
120.76,21.89,1
120.76,21.88,1
120.76,21.87,1
120.76,21.86,1
120.76,21.85,1
120.76,21.84,1
120.76,21.83,1
120.76,21.82,1
120.76,21.81,1
120.76,21.8,1
120.76,21.79,1
120.76,21.78,1
120.76,21.77,1
120.76,21.76,1
120.76,21.75,1
120.76,21.74,1
120.76,21.73,1
120.76,21.72,1
120.76,21.71,1
120.76,21.7,1
120.76,21.69,1
120.76,21.68,1
120.76,21.67,1
120.76,21.66,1
120.76,21.65,1
120.76,21.64,1
120.76,21.63,1
120.76,21.62,1
120.76,21.61,1
120.76,21.6,1
120.76,21.59,1
120.76,21.58,1
120.76,21.57,1
120.76,21.56,1
120.76,21.55,1
120.76,21.54,1
120.76,21.53,1
120.76,21.52,1
120.76,21.51,1
120.76,21.5,1
120.76,21.49,1
120.76,21.48,1
120.76,21.47,1
120.76,21.46,1
120.76,21.45,1
120.76,21.44,1
120.76,21.43,1
120.76,21.42,1
120.76,21.41,1
120.76,21.4,1
120.76,21.39,1
120.76,21.38,1
120.76,21.37,1
120.76,21.36,1
120.76,21.35,1
120.76,21.34,1
120.76,21.33,1
120.76,21.32,1
120.76,21.31,1
120.76,21.3,1
120.76,21.29,1
120.76,21.28,1
120.76,21.27,1
120.76,21.26,1
120.76,21.25,1
120.76,21.24,1
120.76,21.23,1
120.76,21.22,1
120.76,21.21,1
120.76,21.2,1
120.76,21.19,1
120.76,21.18,1
120.76,21.17,1
120.76,21.16,1
120.76,21.15,1
120.76,21.14,1
120.76,21.13,1
120.76,21.12,1
120.76,21.11,1
120.76,21.1,1
120.76,21.09,1
120.76,21.08,1
120.76,21.07,1
120.76,21.06,1
120.76,21.05,1
120.76,21.04,1
120.76,21.03,1
120.76,21.02,1
120.76,21.01,1
120.76,21,1
120.77,26,1
120.77,25.99,1
120.77,25.98,1
120.77,25.97,1
120.77,25.96,1
120.77,25.95,1
120.77,25.94,1
120.77,25.93,1
120.77,25.92,1
120.77,25.91,1
120.77,25.9,1
120.77,25.89,1
120.77,25.88,1
120.77,25.87,1
120.77,25.86,1
120.77,25.85,1
120.77,25.84,1
120.77,25.83,1
120.77,25.82,1
120.77,25.81,1
120.77,25.8,1
120.77,25.79,1
120.77,25.78,1
120.77,25.77,1
120.77,25.76,1
120.77,25.75,1
120.77,25.74,1
120.77,25.73,1
120.77,25.72,1
120.77,25.71,1
120.77,25.7,1
120.77,25.69,1
120.77,25.68,1
120.77,25.67,1
120.77,25.66,1
120.77,25.65,1
120.77,25.64,1
120.77,25.63,1
120.77,25.62,1
120.77,25.61,1
120.77,25.6,1
120.77,25.59,1
120.77,25.58,1
120.77,25.57,1
120.77,25.56,1
120.77,25.55,1
120.77,25.54,1
120.77,25.53,1
120.77,25.52,1
120.77,25.51,1
120.77,25.5,1
120.77,25.49,1
120.77,25.48,1
120.77,25.47,1
120.77,25.46,1
120.77,25.45,1
120.77,25.44,1
120.77,25.43,1
120.77,25.42,1
120.77,25.41,1
120.77,25.4,1
120.77,25.39,1
120.77,25.38,1
120.77,25.37,1
120.77,25.36,1
120.77,25.35,1
120.77,25.34,1
120.77,25.33,1
120.77,25.32,1
120.77,25.31,1
120.77,25.3,1
120.77,25.29,1
120.77,25.28,1
120.77,25.27,1
120.77,25.26,1
120.77,25.25,1
120.77,25.24,1
120.77,25.23,1
120.77,25.22,1
120.77,25.21,1
120.77,25.2,1
120.77,25.19,1
120.77,25.18,1
120.77,25.17,1
120.77,25.16,1
120.77,25.15,1
120.77,25.14,1
120.77,25.13,1
120.77,25.12,1
120.77,25.11,1
120.77,25.1,1
120.77,25.09,1
120.77,25.08,1
120.77,25.07,1
120.77,25.06,1
120.77,25.05,1
120.77,25.04,1
120.77,25.03,1
120.77,25.02,1
120.77,25.01,1
120.77,25,1
120.77,24.99,1
120.77,24.98,1
120.77,24.97,1
120.77,24.96,1
120.77,24.95,1
120.77,24.94,1
120.77,24.93,1
120.77,24.92,1
120.77,24.91,1
120.77,24.9,1
120.77,24.89,1
120.77,24.88,1
120.77,24.87,1
120.77,24.86,1
120.77,24.85,1
120.77,24.84,1
120.77,24.83,1
120.77,24.82,1
120.77,24.81,1
120.77,24.8,1
120.77,24.79,1
120.77,24.78,1
120.77,24.77,1
120.77,24.76,1
120.77,24.75,1
120.77,24.74,1
120.77,24.73,1
120.77,24.72,1
120.77,24.71,1
120.77,24.7,1
120.77,24.69,1
120.77,24.68,1
120.77,24.67,1
120.77,24.66,1
120.77,24.65,1
120.77,24.64,1
120.77,24.63,1
120.77,24.62,1
120.77,24.61,1
120.77,24.6,1
120.77,24.59,1
120.77,24.58,1
120.77,24.57,1
120.77,24.56,1
120.77,24.55,1
120.77,24.54,1
120.77,24.53,1
120.77,24.52,1
120.77,24.51,1
120.77,24.5,1
120.77,24.49,1
120.77,24.48,1
120.77,24.47,1
120.77,24.46,1
120.77,24.45,1
120.77,24.44,1
120.77,24.43,1
120.77,24.42,1
120.77,24.41,1
120.77,24.4,1
120.77,24.39,1
120.77,24.38,1
120.77,24.37,1
120.77,24.36,1
120.77,24.35,1
120.77,24.34,1
120.77,24.33,1
120.77,24.32,1
120.77,24.31,1
120.77,24.3,1
120.77,24.29,1
120.77,24.28,1
120.77,24.27,1
120.77,24.26,1
120.77,24.25,0
120.77,24.24,1
120.77,24.23,1
120.77,24.22,0
120.77,24.21,1
120.77,24.2,1
120.77,24.19,1
120.77,24.18,1
120.77,24.17,1
120.77,24.16,1
120.77,24.15,1
120.77,24.14,1
120.77,24.13,1
120.77,24.12,1
120.77,24.11,1
120.77,24.1,1
120.77,24.09,1
120.77,24.08,1
120.77,24.07,1
120.77,24.06,1
120.77,24.05,1
120.77,24.04,1
120.77,24.03,1
120.77,24.02,1
120.77,24.01,1
120.77,24,1
120.77,23.99,1
120.77,23.98,1
120.77,23.97,1
120.77,23.96,1
120.77,23.95,1
120.77,23.94,1
120.77,23.93,1
120.77,23.92,1
120.77,23.91,1
120.77,23.9,1
120.77,23.89,1
120.77,23.88,1
120.77,23.87,1
120.77,23.86,1
120.77,23.85,1
120.77,23.84,1
120.77,23.83,1
120.77,23.82,1
120.77,23.81,1
120.77,23.8,1
120.77,23.79,1
120.77,23.78,1
120.77,23.77,1
120.77,23.76,0
120.77,23.75,0
120.77,23.74,0
120.77,23.73,0
120.77,23.72,0
120.77,23.71,0
120.77,23.7,0
120.77,23.69,0
120.77,23.68,0
120.77,23.67,0
120.77,23.66,0
120.77,23.65,0
120.77,23.64,0
120.77,23.63,0
120.77,23.62,0
120.77,23.61,0
120.77,23.6,0
120.77,23.59,0
120.77,23.58,0
120.77,23.57,0
120.77,23.56,0
120.77,23.55,0
120.77,23.54,0
120.77,23.53,0
120.77,23.52,0
120.77,23.51,0
120.77,23.5,0
120.77,23.49,0
120.77,23.48,0
120.77,23.47,0
120.77,23.46,0
120.77,23.45,0
120.77,23.44,0
120.77,23.43,0
120.77,23.42,0
120.77,23.41,0
120.77,23.4,0
120.77,23.39,0
120.77,23.38,0
120.77,23.37,0
120.77,23.36,0
120.77,23.35,0
120.77,23.34,0
120.77,23.33,0
120.77,23.32,0
120.77,23.31,0
120.77,23.3,0
120.77,23.29,0
120.77,23.28,0
120.77,23.27,0
120.77,23.26,0
120.77,23.25,0
120.77,23.24,0
120.77,23.23,0
120.77,23.22,0
120.77,23.21,0
120.77,23.2,0
120.77,23.19,0
120.77,23.18,0
120.77,23.17,0
120.77,23.16,0
120.77,23.15,0
120.77,23.14,0
120.77,23.13,0
120.77,23.12,0
120.77,23.11,0
120.77,23.1,0
120.77,23.09,0
120.77,23.08,0
120.77,23.07,0
120.77,23.06,0
120.77,23.05,0
120.77,23.04,0
120.77,23.03,0
120.77,23.02,0
120.77,23.01,0
120.77,23,0
120.77,22.99,0
120.77,22.98,0
120.77,22.97,0
120.77,22.96,0
120.77,22.95,0
120.77,22.94,0
120.77,22.93,0
120.77,22.92,0
120.77,22.91,0
120.77,22.9,0
120.77,22.89,0
120.77,22.88,0
120.77,22.87,0
120.77,22.86,0
120.77,22.85,0
120.77,22.84,0
120.77,22.83,0
120.77,22.82,0
120.77,22.81,0
120.77,22.8,0
120.77,22.79,0
120.77,22.78,0
120.77,22.77,0
120.77,22.76,0
120.77,22.75,0
120.77,22.74,0
120.77,22.73,0
120.77,22.72,0
120.77,22.71,0
120.77,22.7,0
120.77,22.69,0
120.77,22.68,0
120.77,22.67,0
120.77,22.66,0
120.77,22.65,0
120.77,22.64,0
120.77,22.63,0
120.77,22.62,0
120.77,22.61,0
120.77,22.6,0
120.77,22.59,0
120.77,22.58,0
120.77,22.57,0
120.77,22.56,0
120.77,22.55,0
120.77,22.54,0
120.77,22.53,0
120.77,22.52,0
120.77,22.51,0
120.77,22.5,0
120.77,22.49,0
120.77,22.48,0
120.77,22.47,0
120.77,22.46,0
120.77,22.45,0
120.77,22.44,0
120.77,22.43,0
120.77,22.42,0
120.77,22.41,0
120.77,22.4,0
120.77,22.39,0
120.77,22.38,0
120.77,22.37,0
120.77,22.36,0
120.77,22.35,0
120.77,22.34,0
120.77,22.33,0
120.77,22.32,1
120.77,22.31,0
120.77,22.3,0
120.77,22.29,0
120.77,22.28,1
120.77,22.27,1
120.77,22.26,0
120.77,22.25,0
120.77,22.24,1
120.77,22.23,1
120.77,22.22,1
120.77,22.21,1
120.77,22.2,1
120.77,22.19,1
120.77,22.18,0
120.77,22.17,1
120.77,22.16,1
120.77,22.15,1
120.77,22.14,1
120.77,22.13,1
120.77,22.12,1
120.77,22.11,1
120.77,22.1,1
120.77,22.09,1
120.77,22.08,1
120.77,22.07,1
120.77,22.06,1
120.77,22.05,1
120.77,22.04,1
120.77,22.03,1
120.77,22.02,1
120.77,22.01,1
120.77,22,1
120.77,21.99,1
120.77,21.98,1
120.77,21.97,1
120.77,21.96,1
120.77,21.95,1
120.77,21.94,1
120.77,21.93,1
120.77,21.92,1
120.77,21.91,1
120.77,21.9,1
120.77,21.89,1
120.77,21.88,1
120.77,21.87,1
120.77,21.86,1
120.77,21.85,1
120.77,21.84,1
120.77,21.83,1
120.77,21.82,1
120.77,21.81,1
120.77,21.8,1
120.77,21.79,1
120.77,21.78,1
120.77,21.77,1
120.77,21.76,1
120.77,21.75,1
120.77,21.74,1
120.77,21.73,1
120.77,21.72,1
120.77,21.71,1
120.77,21.7,1
120.77,21.69,1
120.77,21.68,1
120.77,21.67,1
120.77,21.66,1
120.77,21.65,1
120.77,21.64,1
120.77,21.63,1
120.77,21.62,1
120.77,21.61,1
120.77,21.6,1
120.77,21.59,1
120.77,21.58,1
120.77,21.57,1
120.77,21.56,1
120.77,21.55,1
120.77,21.54,1
120.77,21.53,1
120.77,21.52,1
120.77,21.51,1
120.77,21.5,1
120.77,21.49,1
120.77,21.48,1
120.77,21.47,1
120.77,21.46,1
120.77,21.45,1
120.77,21.44,1
120.77,21.43,1
120.77,21.42,1
120.77,21.41,1
120.77,21.4,1
120.77,21.39,1
120.77,21.38,1
120.77,21.37,1
120.77,21.36,1
120.77,21.35,1
120.77,21.34,1
120.77,21.33,1
120.77,21.32,1
120.77,21.31,1
120.77,21.3,1
120.77,21.29,1
120.77,21.28,1
120.77,21.27,1
120.77,21.26,1
120.77,21.25,1
120.77,21.24,1
120.77,21.23,1
120.77,21.22,1
120.77,21.21,1
120.77,21.2,1
120.77,21.19,1
120.77,21.18,1
120.77,21.17,1
120.77,21.16,1
120.77,21.15,1
120.77,21.14,1
120.77,21.13,1
120.77,21.12,1
120.77,21.11,1
120.77,21.1,1
120.77,21.09,1
120.77,21.08,1
120.77,21.07,1
120.77,21.06,1
120.77,21.05,1
120.77,21.04,1
120.77,21.03,1
120.77,21.02,1
120.77,21.01,1
120.77,21,1
120.78,26,1
120.78,25.99,1
120.78,25.98,1
120.78,25.97,1
120.78,25.96,1
120.78,25.95,1
120.78,25.94,1
120.78,25.93,1
120.78,25.92,1
120.78,25.91,1
120.78,25.9,1
120.78,25.89,1
120.78,25.88,1
120.78,25.87,1
120.78,25.86,1
120.78,25.85,1
120.78,25.84,1
120.78,25.83,1
120.78,25.82,1
120.78,25.81,1
120.78,25.8,1
120.78,25.79,1
120.78,25.78,1
120.78,25.77,1
120.78,25.76,1
120.78,25.75,1
120.78,25.74,1
120.78,25.73,1
120.78,25.72,1
120.78,25.71,1
120.78,25.7,1
120.78,25.69,1
120.78,25.68,1
120.78,25.67,1
120.78,25.66,1
120.78,25.65,1
120.78,25.64,1
120.78,25.63,1
120.78,25.62,1
120.78,25.61,1
120.78,25.6,1
120.78,25.59,1
120.78,25.58,1
120.78,25.57,1
120.78,25.56,1
120.78,25.55,1
120.78,25.54,1
120.78,25.53,1
120.78,25.52,1
120.78,25.51,1
120.78,25.5,1
120.78,25.49,1
120.78,25.48,1
120.78,25.47,1
120.78,25.46,1
120.78,25.45,1
120.78,25.44,1
120.78,25.43,1
120.78,25.42,1
120.78,25.41,1
120.78,25.4,1
120.78,25.39,1
120.78,25.38,1
120.78,25.37,1
120.78,25.36,1
120.78,25.35,1
120.78,25.34,1
120.78,25.33,1
120.78,25.32,1
120.78,25.31,1
120.78,25.3,1
120.78,25.29,1
120.78,25.28,1
120.78,25.27,1
120.78,25.26,1
120.78,25.25,1
120.78,25.24,1
120.78,25.23,1
120.78,25.22,1
120.78,25.21,1
120.78,25.2,1
120.78,25.19,1
120.78,25.18,1
120.78,25.17,1
120.78,25.16,1
120.78,25.15,1
120.78,25.14,1
120.78,25.13,1
120.78,25.12,1
120.78,25.11,1
120.78,25.1,1
120.78,25.09,1
120.78,25.08,1
120.78,25.07,1
120.78,25.06,1
120.78,25.05,1
120.78,25.04,1
120.78,25.03,1
120.78,25.02,1
120.78,25.01,1
120.78,25,1
120.78,24.99,1
120.78,24.98,1
120.78,24.97,1
120.78,24.96,1
120.78,24.95,1
120.78,24.94,1
120.78,24.93,1
120.78,24.92,1
120.78,24.91,1
120.78,24.9,1
120.78,24.89,1
120.78,24.88,1
120.78,24.87,1
120.78,24.86,1
120.78,24.85,1
120.78,24.84,1
120.78,24.83,1
120.78,24.82,1
120.78,24.81,1
120.78,24.8,1
120.78,24.79,1
120.78,24.78,1
120.78,24.77,1
120.78,24.76,1
120.78,24.75,1
120.78,24.74,1
120.78,24.73,1
120.78,24.72,1
120.78,24.71,1
120.78,24.7,1
120.78,24.69,1
120.78,24.68,1
120.78,24.67,1
120.78,24.66,1
120.78,24.65,1
120.78,24.64,1
120.78,24.63,1
120.78,24.62,1
120.78,24.61,1
120.78,24.6,1
120.78,24.59,1
120.78,24.58,1
120.78,24.57,1
120.78,24.56,1
120.78,24.55,1
120.78,24.54,1
120.78,24.53,1
120.78,24.52,1
120.78,24.51,1
120.78,24.5,1
120.78,24.49,1
120.78,24.48,1
120.78,24.47,1
120.78,24.46,1
120.78,24.45,1
120.78,24.44,1
120.78,24.43,1
120.78,24.42,1
120.78,24.41,1
120.78,24.4,1
120.78,24.39,1
120.78,24.38,1
120.78,24.37,1
120.78,24.36,1
120.78,24.35,1
120.78,24.34,1
120.78,24.33,1
120.78,24.32,1
120.78,24.31,1
120.78,24.3,1
120.78,24.29,1
120.78,24.28,1
120.78,24.27,1
120.78,24.26,1
120.78,24.25,0
120.78,24.24,0
120.78,24.23,0
120.78,24.22,0
120.78,24.21,0
120.78,24.2,1
120.78,24.19,1
120.78,24.18,1
120.78,24.17,1
120.78,24.16,1
120.78,24.15,1
120.78,24.14,1
120.78,24.13,1
120.78,24.12,1
120.78,24.11,1
120.78,24.1,1
120.78,24.09,1
120.78,24.08,1
120.78,24.07,1
120.78,24.06,1
120.78,24.05,1
120.78,24.04,1
120.78,24.03,1
120.78,24.02,0
120.78,24.01,1
120.78,24,1
120.78,23.99,1
120.78,23.98,1
120.78,23.97,1
120.78,23.96,1
120.78,23.95,1
120.78,23.94,1
120.78,23.93,1
120.78,23.92,1
120.78,23.91,1
120.78,23.9,1
120.78,23.89,1
120.78,23.88,1
120.78,23.87,1
120.78,23.86,1
120.78,23.85,1
120.78,23.84,1
120.78,23.83,1
120.78,23.82,1
120.78,23.81,1
120.78,23.8,1
120.78,23.79,1
120.78,23.78,1
120.78,23.77,1
120.78,23.76,0
120.78,23.75,0
120.78,23.74,0
120.78,23.73,0
120.78,23.72,0
120.78,23.71,0
120.78,23.7,0
120.78,23.69,0
120.78,23.68,0
120.78,23.67,0
120.78,23.66,0
120.78,23.65,0
120.78,23.64,0
120.78,23.63,0
120.78,23.62,0
120.78,23.61,0
120.78,23.6,0
120.78,23.59,0
120.78,23.58,0
120.78,23.57,0
120.78,23.56,0
120.78,23.55,0
120.78,23.54,0
120.78,23.53,0
120.78,23.52,0
120.78,23.51,0
120.78,23.5,0
120.78,23.49,0
120.78,23.48,0
120.78,23.47,0
120.78,23.46,0
120.78,23.45,0
120.78,23.44,0
120.78,23.43,0
120.78,23.42,0
120.78,23.41,0
120.78,23.4,0
120.78,23.39,0
120.78,23.38,0
120.78,23.37,0
120.78,23.36,0
120.78,23.35,0
120.78,23.34,0
120.78,23.33,0
120.78,23.32,0
120.78,23.31,0
120.78,23.3,0
120.78,23.29,0
120.78,23.28,0
120.78,23.27,0
120.78,23.26,0
120.78,23.25,0
120.78,23.24,0
120.78,23.23,0
120.78,23.22,0
120.78,23.21,0
120.78,23.2,0
120.78,23.19,0
120.78,23.18,0
120.78,23.17,0
120.78,23.16,0
120.78,23.15,0
120.78,23.14,0
120.78,23.13,0
120.78,23.12,0
120.78,23.11,0
120.78,23.1,0
120.78,23.09,0
120.78,23.08,0
120.78,23.07,0
120.78,23.06,0
120.78,23.05,0
120.78,23.04,0
120.78,23.03,0
120.78,23.02,0
120.78,23.01,0
120.78,23,0
120.78,22.99,0
120.78,22.98,0
120.78,22.97,0
120.78,22.96,0
120.78,22.95,0
120.78,22.94,0
120.78,22.93,0
120.78,22.92,0
120.78,22.91,0
120.78,22.9,0
120.78,22.89,0
120.78,22.88,0
120.78,22.87,0
120.78,22.86,0
120.78,22.85,0
120.78,22.84,0
120.78,22.83,0
120.78,22.82,0
120.78,22.81,0
120.78,22.8,0
120.78,22.79,0
120.78,22.78,0
120.78,22.77,0
120.78,22.76,0
120.78,22.75,0
120.78,22.74,1
120.78,22.73,0
120.78,22.72,0
120.78,22.71,0
120.78,22.7,0
120.78,22.69,0
120.78,22.68,0
120.78,22.67,0
120.78,22.66,0
120.78,22.65,0
120.78,22.64,0
120.78,22.63,0
120.78,22.62,0
120.78,22.61,0
120.78,22.6,0
120.78,22.59,0
120.78,22.58,0
120.78,22.57,0
120.78,22.56,0
120.78,22.55,0
120.78,22.54,0
120.78,22.53,0
120.78,22.52,0
120.78,22.51,0
120.78,22.5,0
120.78,22.49,0
120.78,22.48,0
120.78,22.47,0
120.78,22.46,0
120.78,22.45,0
120.78,22.44,0
120.78,22.43,0
120.78,22.42,0
120.78,22.41,0
120.78,22.4,0
120.78,22.39,0
120.78,22.38,0
120.78,22.37,0
120.78,22.36,0
120.78,22.35,0
120.78,22.34,0
120.78,22.33,0
120.78,22.32,0
120.78,22.31,0
120.78,22.3,0
120.78,22.29,0
120.78,22.28,1
120.78,22.27,1
120.78,22.26,0
120.78,22.25,1
120.78,22.24,1
120.78,22.23,1
120.78,22.22,1
120.78,22.21,1
120.78,22.2,1
120.78,22.19,0
120.78,22.18,1
120.78,22.17,1
120.78,22.16,1
120.78,22.15,1
120.78,22.14,1
120.78,22.13,1
120.78,22.12,1
120.78,22.11,1
120.78,22.1,1
120.78,22.09,1
120.78,22.08,1
120.78,22.07,1
120.78,22.06,1
120.78,22.05,1
120.78,22.04,1
120.78,22.03,1
120.78,22.02,1
120.78,22.01,1
120.78,22,1
120.78,21.99,1
120.78,21.98,1
120.78,21.97,1
120.78,21.96,1
120.78,21.95,1
120.78,21.94,1
120.78,21.93,1
120.78,21.92,1
120.78,21.91,1
120.78,21.9,1
120.78,21.89,1
120.78,21.88,1
120.78,21.87,1
120.78,21.86,1
120.78,21.85,1
120.78,21.84,1
120.78,21.83,1
120.78,21.82,1
120.78,21.81,1
120.78,21.8,1
120.78,21.79,1
120.78,21.78,1
120.78,21.77,1
120.78,21.76,1
120.78,21.75,1
120.78,21.74,1
120.78,21.73,1
120.78,21.72,1
120.78,21.71,1
120.78,21.7,1
120.78,21.69,1
120.78,21.68,1
120.78,21.67,1
120.78,21.66,1
120.78,21.65,1
120.78,21.64,1
120.78,21.63,1
120.78,21.62,1
120.78,21.61,1
120.78,21.6,1
120.78,21.59,1
120.78,21.58,1
120.78,21.57,1
120.78,21.56,1
120.78,21.55,1
120.78,21.54,1
120.78,21.53,1
120.78,21.52,1
120.78,21.51,1
120.78,21.5,1
120.78,21.49,1
120.78,21.48,1
120.78,21.47,1
120.78,21.46,1
120.78,21.45,1
